MMDDHH SIN_mg.cm3.h STP_oC SWC SWP_MPa pH
030422 3.31e-05 8.006 0.2985 -0.07095235 7.34
030423 3.31e-05 8.006 0.2985 -0.07095235 7.34
030424 3.31e-05 8.006 0.2985 -0.07095235 7.34
030501 3.355e-05 8.613 0.29825 -0.07231215 7.34
030502 3.355e-05 8.613 0.29825 -0.07231215 7.34
030503 3.355e-05 8.613 0.29825 -0.07231215 7.34
030504 3.355e-05 8.613 0.29825 -0.07231215 7.34
030505 3.355e-05 8.613 0.29825 -0.07231215 7.34
030506 3.355e-05 8.613 0.29825 -0.07231215 7.34
030507 3.355e-05 8.613 0.29825 -0.07231215 7.34
030508 3.355e-05 8.613 0.29825 -0.07231215 7.34
030509 3.355e-05 8.613 0.29825 -0.07231215 7.34
030510 3.355e-05 8.613 0.29825 -0.07231215 7.34
030511 3.355e-05 8.613 0.29825 -0.07231215 7.34
030512 3.355e-05 8.613 0.29825 -0.07231215 7.34
030513 3.355e-05 8.613 0.29825 -0.07231215 7.34
030514 3.355e-05 8.613 0.29825 -0.07231215 7.34
030515 3.355e-05 8.613 0.29825 -0.07231215 7.34
030516 3.355e-05 8.613 0.29825 -0.07231215 7.34
030517 3.355e-05 8.613 0.29825 -0.07231215 7.34
030518 3.355e-05 8.613 0.29825 -0.07231215 7.34
030519 3.355e-05 8.613 0.29825 -0.07231215 7.34
030520 3.355e-05 8.613 0.29825 -0.07231215 7.34
030521 3.355e-05 8.613 0.29825 -0.07231215 7.34
030522 3.355e-05 8.613 0.29825 -0.07231215 7.34
030523 3.355e-05 8.613 0.29825 -0.07231215 7.34
030524 3.355e-05 8.613 0.29825 -0.07231215 7.34
030601 4.68e-05 9.299 0.2979 -0.07458235 7.34
030602 4.68e-05 9.299 0.2979 -0.07458235 7.34
030603 4.68e-05 9.299 0.2979 -0.07458235 7.34
030604 4.68e-05 9.299 0.2979 -0.07458235 7.34
030605 4.68e-05 9.299 0.2979 -0.07458235 7.34
030606 4.68e-05 9.299 0.2979 -0.07458235 7.34
030607 4.68e-05 9.299 0.2979 -0.07458235 7.34
030608 4.68e-05 9.299 0.2979 -0.07458235 7.34
030609 4.68e-05 9.299 0.2979 -0.07458235 7.34
030610 4.68e-05 9.299 0.2979 -0.07458235 7.34
030611 4.68e-05 9.299 0.2979 -0.07458235 7.34
030612 4.68e-05 9.299 0.2979 -0.07458235 7.34
030613 4.68e-05 9.299 0.2979 -0.07458235 7.34
030614 4.68e-05 9.299 0.2979 -0.07458235 7.34
030615 4.68e-05 9.299 0.2979 -0.07458235 7.34
030616 4.68e-05 9.299 0.2979 -0.07458235 7.34
030617 4.68e-05 9.299 0.2979 -0.07458235 7.34
030618 4.68e-05 9.299 0.2979 -0.07458235 7.34
030619 4.68e-05 9.299 0.2979 -0.07458235 7.34
030620 4.68e-05 9.299 0.2979 -0.07458235 7.34
030621 4.68e-05 9.299 0.2979 -0.07458235 7.34
030622 4.68e-05 9.299 0.2979 -0.07458235 7.34
030623 4.68e-05 9.299 0.2979 -0.07458235 7.34
030624 4.68e-05 9.299 0.2979 -0.07458235 7.34
030701 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030702 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030703 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030704 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030705 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030706 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030707 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030708 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030709 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030710 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030711 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030712 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030713 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030714 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030715 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030716 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030717 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030718 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030719 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030720 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030721 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030722 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030723 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030724 4.68e-05 10.0995 0.28845 -2.64184295 7.34
030801 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030802 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030803 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030804 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030805 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030806 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030807 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030808 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030809 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030810 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030811 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030812 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030813 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030814 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030815 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030816 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030817 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030818 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030819 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030820 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030821 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030822 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030823 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030824 4.68e-05 10.2855 0.2974 -0.07904175 7.34
030901 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030902 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030903 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030904 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030905 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030906 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030907 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030908 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030909 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030910 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030911 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030912 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030913 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030914 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030915 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030916 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030917 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030918 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030919 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030920 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030921 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030922 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030923 4.68e-05 10.5475 0.2972 -0.08230305 7.34
030924 4.68e-05 10.5475 0.2972 -0.08230305 7.34
031001 4.68e-05 10.397 0.2969 -0.08267765 7.34
031002 4.68e-05 10.397 0.2969 -0.08267765 7.34
031003 4.68e-05 10.397 0.2969 -0.08267765 7.34
031004 4.68e-05 10.397 0.2969 -0.08267765 7.34
031005 4.68e-05 10.397 0.2969 -0.08267765 7.34
031006 4.68e-05 10.397 0.2969 -0.08267765 7.34
031007 4.68e-05 10.397 0.2969 -0.08267765 7.34
031008 4.68e-05 10.397 0.2969 -0.08267765 7.34
031009 4.68e-05 10.397 0.2969 -0.08267765 7.34
031010 4.68e-05 10.397 0.2969 -0.08267765 7.34
031011 4.68e-05 10.397 0.2969 -0.08267765 7.34
031012 4.68e-05 10.397 0.2969 -0.08267765 7.34
031013 4.68e-05 10.397 0.2969 -0.08267765 7.34
031014 4.68e-05 10.397 0.2969 -0.08267765 7.34
031015 4.68e-05 10.397 0.2969 -0.08267765 7.34
031016 4.68e-05 10.397 0.2969 -0.08267765 7.34
031017 4.68e-05 10.397 0.2969 -0.08267765 7.34
031018 4.68e-05 10.397 0.2969 -0.08267765 7.34
031019 4.68e-05 10.397 0.2969 -0.08267765 7.34
031020 4.68e-05 10.397 0.2969 -0.08267765 7.34
031021 4.68e-05 10.397 0.2969 -0.08267765 7.34
031022 4.68e-05 10.397 0.2969 -0.08267765 7.34
031023 4.68e-05 10.397 0.2969 -0.08267765 7.34
031024 4.68e-05 10.397 0.2969 -0.08267765 7.34
031101 4.68e-05 10.49 0.29655 -0.0843494 7.34
031102 4.68e-05 10.49 0.29655 -0.0843494 7.34
031103 4.68e-05 10.49 0.29655 -0.0843494 7.34
031104 4.68e-05 10.49 0.29655 -0.0843494 7.34
031105 4.68e-05 10.49 0.29655 -0.0843494 7.34
031106 4.68e-05 10.49 0.29655 -0.0843494 7.34
031107 4.68e-05 10.49 0.29655 -0.0843494 7.34
031108 4.68e-05 10.49 0.29655 -0.0843494 7.34
031109 4.68e-05 10.49 0.29655 -0.0843494 7.34
031110 4.68e-05 10.49 0.29655 -0.0843494 7.34
031111 4.68e-05 10.49 0.29655 -0.0843494 7.34
031112 4.68e-05 10.49 0.29655 -0.0843494 7.34
031113 4.68e-05 10.49 0.29655 -0.0843494 7.34
031114 4.68e-05 10.49 0.29655 -0.0843494 7.34
031115 4.68e-05 10.49 0.29655 -0.0843494 7.34
031116 4.68e-05 10.49 0.29655 -0.0843494 7.34
031117 4.68e-05 10.49 0.29655 -0.0843494 7.34
031118 4.68e-05 10.49 0.29655 -0.0843494 7.34
031119 4.68e-05 10.49 0.29655 -0.0843494 7.34
031120 4.68e-05 10.49 0.29655 -0.0843494 7.34
031121 4.68e-05 10.49 0.29655 -0.0843494 7.34
031122 4.68e-05 10.49 0.29655 -0.0843494 7.34
031123 4.68e-05 10.49 0.29655 -0.0843494 7.34
031124 4.68e-05 10.49 0.29655 -0.0843494 7.34
031201 4.68e-05 11.169 0.28925 -0.20598015 7.34
031202 4.68e-05 11.169 0.28925 -0.20598015 7.34
031203 4.68e-05 11.169 0.28925 -0.20598015 7.34
031204 4.68e-05 11.169 0.28925 -0.20598015 7.34
031205 4.68e-05 11.169 0.28925 -0.20598015 7.34
031206 4.68e-05 11.169 0.28925 -0.20598015 7.34
031207 4.68e-05 11.169 0.28925 -0.20598015 7.34
031208 4.68e-05 11.169 0.28925 -0.20598015 7.34
031209 4.68e-05 11.169 0.28925 -0.20598015 7.34
031210 4.68e-05 11.169 0.28925 -0.20598015 7.34
031211 4.68e-05 11.169 0.28925 -0.20598015 7.34
031212 4.68e-05 11.169 0.28925 -0.20598015 7.34
031213 4.68e-05 11.169 0.28925 -0.20598015 7.34
031214 4.68e-05 11.169 0.28925 -0.20598015 7.34
031215 4.68e-05 11.169 0.28925 -0.20598015 7.34
031216 4.68e-05 11.169 0.28925 -0.20598015 7.34
031217 4.68e-05 11.169 0.28925 -0.20598015 7.34
031218 4.68e-05 11.169 0.28925 -0.20598015 7.34
031219 4.68e-05 11.169 0.28925 -0.20598015 7.34
031220 4.68e-05 11.169 0.28925 -0.20598015 7.34
031221 4.68e-05 11.169 0.28925 -0.20598015 7.34
031222 4.68e-05 11.169 0.28925 -0.20598015 7.34
031223 4.68e-05 11.169 0.28925 -0.20598015 7.34
031224 4.68e-05 11.169 0.28925 -0.20598015 7.34
031301 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031302 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031303 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031304 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031305 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031306 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031307 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031308 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031309 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031310 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031311 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031312 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031313 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031314 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031315 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031316 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031317 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031318 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031319 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031320 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031321 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031322 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031323 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031324 5.185e-05 11.3525 0.29115 -0.09463975 7.34
031401 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031402 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031403 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031404 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031405 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031406 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031407 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031408 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031409 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031410 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031411 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031412 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031413 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031414 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031415 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031416 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031417 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031418 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031419 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031420 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031421 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031422 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031423 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031424 5.9e-05 11.7165 0.2955 -0.08897515 7.34
031501 5.9e-05 11.637 0.29495 -0.08954455 7.34
031502 5.9e-05 11.637 0.29495 -0.08954455 7.34
031503 5.9e-05 11.637 0.29495 -0.08954455 7.34
031504 5.9e-05 11.637 0.29495 -0.08954455 7.34
031505 5.9e-05 11.637 0.29495 -0.08954455 7.34
031506 5.9e-05 11.637 0.29495 -0.08954455 7.34
031507 5.9e-05 11.637 0.29495 -0.08954455 7.34
031508 5.9e-05 11.637 0.29495 -0.08954455 7.34
031509 5.9e-05 11.637 0.29495 -0.08954455 7.34
031510 5.9e-05 11.637 0.29495 -0.08954455 7.34
031511 5.9e-05 11.637 0.29495 -0.08954455 7.34
031512 5.9e-05 11.637 0.29495 -0.08954455 7.34
031513 5.9e-05 11.637 0.29495 -0.08954455 7.34
031514 5.9e-05 11.637 0.29495 -0.08954455 7.34
031515 5.9e-05 11.637 0.29495 -0.08954455 7.34
031516 5.9e-05 11.637 0.29495 -0.08954455 7.34
031517 5.9e-05 11.637 0.29495 -0.08954455 7.34
031518 5.9e-05 11.637 0.29495 -0.08954455 7.34
031519 5.9e-05 11.637 0.29495 -0.08954455 7.34
031520 5.9e-05 11.637 0.29495 -0.08954455 7.34
031521 5.9e-05 11.637 0.29495 -0.08954455 7.34
031522 5.9e-05 11.637 0.29495 -0.08954455 7.34
031523 5.9e-05 11.637 0.29495 -0.08954455 7.34
031524 5.9e-05 11.637 0.29495 -0.08954455 7.34
031601 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031602 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031603 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031604 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031605 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031606 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031607 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031608 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031609 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031610 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031611 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031612 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031613 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031614 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031615 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031616 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031617 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031618 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031619 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031620 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031621 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031622 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031623 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031624 5.9e-05 11.8925 0.2948 -0.08985285 7.34
031701 5.9e-05 12.096 0.29435 -0.09191805 7.34
031702 5.9e-05 12.096 0.29435 -0.09191805 7.34
031703 5.9e-05 12.096 0.29435 -0.09191805 7.34
031704 5.9e-05 12.096 0.29435 -0.09191805 7.34
031705 5.9e-05 12.096 0.29435 -0.09191805 7.34
031706 5.9e-05 12.096 0.29435 -0.09191805 7.34
031707 5.9e-05 12.096 0.29435 -0.09191805 7.34
031708 5.9e-05 12.096 0.29435 -0.09191805 7.34
031709 5.9e-05 12.096 0.29435 -0.09191805 7.34
031710 5.9e-05 12.096 0.29435 -0.09191805 7.34
031711 5.9e-05 12.096 0.29435 -0.09191805 7.34
031712 5.9e-05 12.096 0.29435 -0.09191805 7.34
031713 5.9e-05 12.096 0.29435 -0.09191805 7.34
031714 5.9e-05 12.096 0.29435 -0.09191805 7.34
031715 5.9e-05 12.096 0.29435 -0.09191805 7.34
031716 5.9e-05 12.096 0.29435 -0.09191805 7.34
031717 5.9e-05 12.096 0.29435 -0.09191805 7.34
031718 5.9e-05 12.096 0.29435 -0.09191805 7.34
031719 5.9e-05 12.096 0.29435 -0.09191805 7.34
031720 5.9e-05 12.096 0.29435 -0.09191805 7.34
031721 5.9e-05 12.096 0.29435 -0.09191805 7.34
031722 5.9e-05 12.096 0.29435 -0.09191805 7.34
031723 5.9e-05 12.096 0.29435 -0.09191805 7.34
031724 5.9e-05 12.096 0.29435 -0.09191805 7.34
031801 5.9e-05 12.422 0.29865 -0.07674745 7.34
031802 5.9e-05 12.422 0.29865 -0.07674745 7.34
031803 5.9e-05 12.422 0.29865 -0.07674745 7.34
031804 5.9e-05 12.422 0.29865 -0.07674745 7.34
031805 5.9e-05 12.422 0.29865 -0.07674745 7.34
031806 5.9e-05 12.422 0.29865 -0.07674745 7.34
031807 5.9e-05 12.422 0.29865 -0.07674745 7.34
031808 5.9e-05 12.422 0.29865 -0.07674745 7.34
031809 5.9e-05 12.422 0.29865 -0.07674745 7.34
031810 5.9e-05 12.422 0.29865 -0.07674745 7.34
031811 5.9e-05 12.422 0.29865 -0.07674745 7.34
031812 5.9e-05 12.422 0.29865 -0.07674745 7.34
031813 5.9e-05 12.422 0.29865 -0.07674745 7.34
031814 5.9e-05 12.422 0.29865 -0.07674745 7.34
031815 5.9e-05 12.422 0.29865 -0.07674745 7.34
031816 5.9e-05 12.422 0.29865 -0.07674745 7.34
031817 5.9e-05 12.422 0.29865 -0.07674745 7.34
031818 5.9e-05 12.422 0.29865 -0.07674745 7.34
031819 5.9e-05 12.422 0.29865 -0.07674745 7.34
031820 5.9e-05 12.422 0.29865 -0.07674745 7.34
031821 5.9e-05 12.422 0.29865 -0.07674745 7.34
031822 5.9e-05 12.422 0.29865 -0.07674745 7.34
031823 5.9e-05 12.422 0.29865 -0.07674745 7.34
031824 5.9e-05 12.422 0.29865 -0.07674745 7.34
031901 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031902 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031903 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031904 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031905 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031906 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031907 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031908 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031909 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031910 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031911 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031912 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031913 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031914 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031915 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031916 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031917 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031918 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031919 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031920 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031921 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031922 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031923 5.9e-05 12.2745 0.2988 -0.0610749 7.34
031924 5.9e-05 12.2745 0.2988 -0.0610749 7.34
032001 5.9e-05 12.322 0.3012 -0.05683655 7.34
032002 5.9e-05 12.322 0.3012 -0.05683655 7.34
032003 5.9e-05 12.322 0.3012 -0.05683655 7.34
032004 5.9e-05 12.322 0.3012 -0.05683655 7.34
032005 5.9e-05 12.322 0.3012 -0.05683655 7.34
032006 5.9e-05 12.322 0.3012 -0.05683655 7.34
032007 5.9e-05 12.322 0.3012 -0.05683655 7.34
032008 5.9e-05 12.322 0.3012 -0.05683655 7.34
032009 5.9e-05 12.322 0.3012 -0.05683655 7.34
032010 5.9e-05 12.322 0.3012 -0.05683655 7.34
032011 5.9e-05 12.322 0.3012 -0.05683655 7.34
032012 5.9e-05 12.322 0.3012 -0.05683655 7.34
032013 5.9e-05 12.322 0.3012 -0.05683655 7.34
032014 5.9e-05 12.322 0.3012 -0.05683655 7.34
032015 5.9e-05 12.322 0.3012 -0.05683655 7.34
032016 5.9e-05 12.322 0.3012 -0.05683655 7.34
032017 5.9e-05 12.322 0.3012 -0.05683655 7.34
032018 5.9e-05 12.322 0.3012 -0.05683655 7.34
032019 5.9e-05 12.322 0.3012 -0.05683655 7.34
032020 5.9e-05 12.322 0.3012 -0.05683655 7.34
032021 5.9e-05 12.322 0.3012 -0.05683655 7.34
032022 5.9e-05 12.322 0.3012 -0.05683655 7.34
032023 5.9e-05 12.322 0.3012 -0.05683655 7.34
032024 5.9e-05 12.322 0.3012 -0.05683655 7.34
032101 6.9e-05 12.238 0.30095 -0.0567776 7.34
032102 6.9e-05 12.238 0.30095 -0.0567776 7.34
032103 6.9e-05 12.238 0.30095 -0.0567776 7.34
032104 6.9e-05 12.238 0.30095 -0.0567776 7.34
032105 6.9e-05 12.238 0.30095 -0.0567776 7.34
032106 6.9e-05 12.238 0.30095 -0.0567776 7.34
032107 6.9e-05 12.238 0.30095 -0.0567776 7.34
032108 6.9e-05 12.238 0.30095 -0.0567776 7.34
032109 6.9e-05 12.238 0.30095 -0.0567776 7.34
032110 6.9e-05 12.238 0.30095 -0.0567776 7.34
032111 6.9e-05 12.238 0.30095 -0.0567776 7.34
032112 6.9e-05 12.238 0.30095 -0.0567776 7.34
032113 6.9e-05 12.238 0.30095 -0.0567776 7.34
032114 6.9e-05 12.238 0.30095 -0.0567776 7.34
032115 6.9e-05 12.238 0.30095 -0.0567776 7.34
032116 6.9e-05 12.238 0.30095 -0.0567776 7.34
032117 6.9e-05 12.238 0.30095 -0.0567776 7.34
032118 6.9e-05 12.238 0.30095 -0.0567776 7.34
032119 6.9e-05 12.238 0.30095 -0.0567776 7.34
032120 6.9e-05 12.238 0.30095 -0.0567776 7.34
032121 6.9e-05 12.238 0.30095 -0.0567776 7.34
032122 6.9e-05 12.238 0.30095 -0.0567776 7.34
032123 6.9e-05 12.238 0.30095 -0.0567776 7.34
032124 6.9e-05 12.238 0.30095 -0.0567776 7.34
032201 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032202 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032203 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032204 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032205 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032206 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032207 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032208 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032209 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032210 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032211 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032212 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032213 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032214 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032215 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032216 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032217 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032218 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032219 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032220 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032221 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032222 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032223 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032224 8.48e-05 12.6475 0.30125 -0.0568775 7.34
032301 8.48e-05 13.414 0.29835 -0.0589173 7.34
032302 8.48e-05 13.414 0.29835 -0.0589173 7.34
032303 8.48e-05 13.414 0.29835 -0.0589173 7.34
032304 8.48e-05 13.414 0.29835 -0.0589173 7.34
032305 8.48e-05 13.414 0.29835 -0.0589173 7.34
032306 8.48e-05 13.414 0.29835 -0.0589173 7.34
032307 8.48e-05 13.414 0.29835 -0.0589173 7.34
032308 8.48e-05 13.414 0.29835 -0.0589173 7.34
032309 8.48e-05 13.414 0.29835 -0.0589173 7.34
032310 8.48e-05 13.414 0.29835 -0.0589173 7.34
032311 8.48e-05 13.414 0.29835 -0.0589173 7.34
032312 8.48e-05 13.414 0.29835 -0.0589173 7.34
032313 8.48e-05 13.414 0.29835 -0.0589173 7.34
032314 8.48e-05 13.414 0.29835 -0.0589173 7.34
032315 8.48e-05 13.414 0.29835 -0.0589173 7.34
032316 8.48e-05 13.414 0.29835 -0.0589173 7.34
032317 8.48e-05 13.414 0.29835 -0.0589173 7.34
032318 8.48e-05 13.414 0.29835 -0.0589173 7.34
032319 8.48e-05 13.414 0.29835 -0.0589173 7.34
032320 8.48e-05 13.414 0.29835 -0.0589173 7.34
032321 8.48e-05 13.414 0.29835 -0.0589173 7.34
032322 8.48e-05 13.414 0.29835 -0.0589173 7.34
032323 8.48e-05 13.414 0.29835 -0.0589173 7.34
032324 8.48e-05 13.414 0.29835 -0.0589173 7.34
